iter	Passed	Remaining
3239	18381	9984
3240	18385	9978
3241	18390	9972
3242	18396	9966
3243	18399	9959
3244	18406	9954
3245	18415	9951
3246	18420	9944
3247	18425	9938
3248	18429	9932
3249	18433	9925
3250	18439	9920
3251	18443	9913
3252	18447	9907
3253	18451	9900
3254	18456	9894
3255	18462	9889
3256	18467	9883
3257	18471	9876
3258	18483	9873
3259	18487	9867
3260	18490	9860
3261	18497	9855
3262	18502	9849
3263	18506	9843
3264	18511	9836
3265	18515	9830
3266	18519	9823
3267	18527	9819
3268	18531	9812
3269	18537	9807
3270	18544	9802
3271	18551	9797
3272	18555	9790
3273	18562	9786
3274	18567	9779
3275	18571	9773
3276	18577	9767
3277	18582	9761
3278	18586	9754
3279	18590	9748
3280	18595	9742
3281	18599	9736
3282	18604	9729
3283	18615	9727
3284	18619	9720
3285	18623	9714
3286	18627	9707
3287	18630	9700
3288	18635	9694
3289	18644	9690
3290	18650	9684
3291	18655	9678
3292	18660	9672
3293	18663	9666
3294	18671	9661
3295	18674	9654
3296	18677	9647
3297	18682	9641
3298	18686	9635
3299	18692	9629
3300	18699	9624
3301	18703	9618
3302	18714	9615
3303	18718	9608
3304	18722	9601
3305	18728	9596
3306	18733	9590
3307	18737	9584
3308	18741	9577
3309	18745	9570
3310	18750	9565
3311	18754	9558
3312	18758	9552
3313	18762	9545
3314	18766	9539
3315	18772	9533
3316	18776	9526
3317	18782	9521
3318	18786	9514
3319	18791	9509
3320	18797	9503
3321	18801	9496
3322	18807	9491
3323	18813	9485
3324	18818	9480
3325	18823	9473
3326	18830	9468
3327	18833	9462
3328	18837	9455
3329	18843	9450
3330	18853	9446
3331	18858	9440
3332	18862	9434
3333	18868	9428
3334	18876	9424
3335	18886	9420
3336	18891	9414
3337	18898	9409
3338	18906	9405
3339	18911	9399
3340	18919	9394
3341	18925	9388
3342	18933	9384
3343	18939	9378
3344	18946	9373
3345	18951	9368
3346	18957	9362
3347	18969	9360
3348	18979	9356
3349	18987	9352
3350	18992	9346
3351	18996	9339
3352	19000	9333
3353	19008	9328
3354	19012	9321
3355	19017	9316
3356	19026	9312
3357	19032	9306
3358	19039	9301
3359	19045	9295
3360	19051	9290
3361	19056	9284
3362	19069	9282
3363	19072	9275
3364	19078	9269
3365	19083	9264
3366	19087	9257
3367	19094	9252
3368	19098	9246
3369	19105	9240
3370	19109	9234
3371	19115	9228
3372	19120	9222
3373	19123	9216
3374	19136	9213
3375	19141	9207
3376	19150	9203
3377	19154	9197
3378	19159	9191
3379	19167	9186
3380	19170	9179
3381	19174	9173
3382	19178	9166
3383	19188	9163
3384	19192	9156
3385	19195	9150
3386	19203	9145
3387	19207	9139
3388	19211	9132
3389	19217	9127
3390	19224	9121
3391	19229	9115
3392	19233	9109
3393	19237	9102
3394	19252	9101
3395	19257	9095
3396	19267	9091
3397	19271	9085
3398	19275	9079
3399	19281	9073
3400	19286	9067
3401	19292	9062
3402	19297	9056
3403	19301	9049
3404	19304	9042
3405	19314	9039
3406	19319	9033
3407	19323	9026
3408	19329	9021
3409	19334	9015
3410	19338	9008
3411	19346	9004
3412	19350	8997
3413	19353	8990
3414	19357	8984
3415	19362	8978
3416	19369	8973
3417	19372	8966
3418	19377	8960
3419	19387	8956
3420	19391	8950
3421	19395	8944
3422	19403	8939
3423	19407	8933
3424	19411	8926
3425	19417	8920
3426	19421	8914
3427	19426	8908
3428	19432	8902
3429	19436	8896
3430	19440	8889
3431	19443	8883
3432	19446	8876
3433	19450	8869
3434	19455	8864
3435	19461	8858
3436	19467	8852
3437	19471	8846
3438	19476	8840
3439	19483	8835
3440	19487	8828
3441	19491	8822
3442	19495	8816
3443	19500	8810
3444	19504	8803
3445	19509	8797
3446	19513	8791
3447	19516	8784
3448	19522	8779
3449	19526	8772
3450	19532	8767
3451	19535	8760
3452	19540	8754
3453	19544	8748
3454	19549	8742
3455	19552	8735
3456	19562	8731
3457	19565	8724
3458	19575	8720
3459	19580	8714
3460	19584	8708
3461	19596	8705
3462	19600	8699
3463	19604	8693
3464	19608	8686
3465	19612	8680
3466	19616	8673
3467	19632	8672
3468	19647	8671
3469	19652	8665
3470	19656	8659
3471	19661	8652
3472	19665	8646
3473	19668	8639
3474	19673	8633
3475	19682	8629
3476	19686	8622
3477	19689	8616
3478	19697	8611
3479	19702	8605
3480	19707	8599
3481	19711	8593
3482	19723	8590
3483	19727	8584
3484	19731	8577
3485	19736	8571
3486	19741	8565
3487	19745	8559
3488	19750	8553
3489	19756	8547
3490	19761	8541
3491	19764	8535
3492	19768	8528
3493	19772	8522
3494	19781	8518
3495	19788	8513
3496	19798	8509
3497	19803	8503
3498	19807	8497
3499	19812	8491
3500	19818	8485
3501	19825	8480
3502	19831	8475
3503	19840	8470
3504	19843	8464
3505	19849	8458
3506	19857	8453
3507	19861	8447
3508	19871	8443
3509	19876	8437
3510	19881	8431
3511	19886	8425
3512	19893	8420
3513	19898	8414
3514	19905	8409
3515	19909	8403
3516	19917	8398
3517	19922	8392
3518	19926	8386
3519	19934	8381
3520	19938	8375
3521	19944	8369
3522	19953	8365
3523	19957	8359
3524	19962	8353
3525	19969	8348
3526	19976	8342
3527	19982	8337
3528	19988	8331
3529	19992	8325
3530	19999	8320
3531	20003	8313
3532	20006	8307
3533	20010	8301
3534	20018	8296
3535	20024	8290
3536	20029	8284
3537	20034	8278
3538	20043	8274
3539	20051	8269
3540	20062	8266
3541	20071	8261
3542	20077	8256
3543	20082	8250
3544	20087	8244
3545	20091	8238
3546	20096	8232
3547	20101	8226
3548	20112	8223
3549	20117	8216
3550	20128	8213
3551	20133	8207
3552	20142	8203
3553	20145	8196
3554	20149	8190
3555	20153	8183
3556	20158	8178
3557	20164	8172
3558	20167	8165
3559	20172	8159
3560	20176	8153
3561	20181	8147
3562	20189	8142
3563	20194	8136
3564	20198	8130
3565	20208	8126
3566	20216	8121
3567	20224	8116
3568	20230	8111
3569	20234	8105
3570	20239	8099
3571	20244	8093
3572	20248	8086
3573	20253	8080
3574	20259	8075
3575	20266	8070
3576	20272	8064
3577	20276	8058
3578	20282	8052
3579	20286	8046
3580	20291	8040
3581	20294	8034
3582	20298	8027
3583	20307	8023
3584	20311	8016
3585	20315	8010
3586	20325	8006
3587	20330	8000
3588	20335	7994
3589	20340	7988
3590	20352	7985
3591	20356	7979
3592	20361	7973
3593	20368	7968
3594	20372	7962
3595	20376	7955
3596	20380	7949
3597	20385	7943
3598	20391	7937
3599	20397	7932
3600	20406	7927
3601	20409	7921
3602	20413	7914
3603	20416	7908
3604	20424	7903
3605	20428	7897
3606	20437	7892
3607	20445	7887
3608	20449	7881
3609	20455	7876
3610	20460	7870
3611	20464	7864
3612	20471	7858
3613	20477	7853
3614	20484	7848
3615	20488	7841
3616	20492	7835
3617	20496	7829
3618	20500	7823
3619	20504	7816
3620	20509	7810
3621	20513	7804
3622	20519	7798
3623	20524	7792
3624	20528	7786
3625	20533	7780
3626	20541	7775
3627	20544	7769
3628	20549	7763
3629	20552	7756
3630	20561	7752
3631	20566	7746
3632	20571	7740
3633	20580	7736
3634	20585	7730
3635	20592	7725
3636	20601	7720
3637	20605	7714
3638	20615	7710
3639	20621	7704
3640	20625	7698
3641	20628	7691
3642	20637	7687
3643	20642	7681
3644	20648	7675
3645	20653	7670
3646	20659	7664
3647	20666	7659
3648	20670	7653
3649	20679	7648
3650	20683	7642
3651	20687	7635
3652	20691	7629
3653	20696	7623
3654	20701	7618
3655	20706	7612
3656	20712	7606
3657	20716	7600
3658	20720	7594
3659	20726	7588
3660	20731	7582
3661	20737	7577
3662	20742	7571
3663	20748	7565
3664	20752	7559
3665	20757	7553
3666	20760	7546
3667	20766	7541
3668	20771	7535
3669	20775	7529
3670	20781	7523
3671	20785	7517
3672	20789	7510
3673	20792	7504
3674	20799	7499
3675	20807	7494
3676	20816	7489
3677	20824	7485
3678	20828	7478
3679	20833	7472
3680	20839	7467
3681	20842	7460
3682	20847	7454
3683	20852	7449
3684	20856	7442
3685	20860	7436
3686	20864	7430
3687	20875	7426
3688	20879	7420
3689	20884	7414
3690	20889	7408
3691	20898	7403
3692	20902	7397
3693	20906	7391
3694	20916	7387
3695	20920	7381
3696	20924	7374
3697	20927	7368
3698	20931	7362
3699	20943	7358
3700	20947	7352
3701	20956	7347
3702	20965	7343
3703	20970	7337
3704	20975	7331
3705	20979	7325
3706	20983	7319
3707	20987	7312
3708	20991	7306
3709	20995	7300
3710	20999	7294
3711	21004	7288
3712	21011	7283
3713	21017	7277
3714	21021	7271
3715	21026	7265
3716	21030	7259
3717	21035	7253
3718	21041	7247
3719	21056	7245
3720	21068	7241
3721	21075	7236
3722	21079	7230
3723	21083	7224
3724	21087	7217
3725	21095	7212
3726	21102	7207
3727	21109	7202
3728	21112	7196
3729	21119	7190
3730	21128	7186
3731	21133	7180
3732	21138	7174
3733	21144	7168
3734	21147	7162
3735	21155	7157
3736	21160	7151
3737	21166	7146
3738	21170	7139
3739	21177	7134
3740	21179	7127
3741	21183	7121
3742	21193	7117
3743	21197	7111
3744	21201	7104
3745	21213	7101
3746	21216	7094
3747	21221	7088
3748	21225	7082
3749	21234	7078
3750	21238	7071
3751	21241	7065
3752	21245	7059
3753	21248	7052
3754	21252	7046
3755	21257	7040
3756	21272	7037
3757	21288	7035
3758	21292	7029
3759	21302	7025
3760	21307	7019
3761	21311	7013
3762	21322	7009
3763	21326	7003
3764	21331	6997
3765	21335	6990
3766	21339	6984
3767	21343	6978
3768	21348	6972
3769	21352	6966
3770	21357	6960
3771	21364	6955
3772	21368	6949
3773	21373	6943
3774	21377	6937
3775	21382	6931
3776	21388	6925
3777	21393	6919
3778	21397	6913
3779	21408	6909
3780	21414	6903
3781	21425	6900
3782	21433	6895
3783	21437	6889
3784	21441	6882
3785	21448	6877
3786	21452	6871
3787	21456	6865
3788	21460	6859
3789	21468	6854
3790	21472	6847
3791	21476	6841
3792	21480	6835
3793	21484	6829
3794	21489	6823
3795	21492	6816
3796	21496	6810
3797	21505	6806
3798	21508	6799
3799	21513	6793
3800	21519	6788
3801	21524	6782
3802	21528	6776
3803	21532	6770
3804	21536	6763
3805	21540	6757
3806	21543	6750
3807	21547	6745
3808	21552	6738
3809	21556	6732
3810	21561	6726
3811	21564	6720
3812	21572	6715
3813	21577	6709
3814	21580	6703
3815	21586	6697
3816	21592	6692
3817	21596	6685
3818	21601	6680
3819	21605	6674
3820	21609	6667
3821	21613	6661
3822	21619	6656
3823	21624	6650
3824	21631	6644
3825	21635	6638
3826	21638	6632
3827	21644	6626
3828	21648	6620
3829	21652	6614
3830	21660	6609
3831	21665	6603
3832	21669	6597
3833	21674	6591
3834	21678	6585
3835	21683	6579
3836	21687	6573
3837	21691	6567
3838	21694	6561
3839	21698	6554
3840	21703	6548
3841	21706	6542
3842	21712	6536
3843	21719	6531
3844	21726	6526
3845	21730	6520
3846	21734	6514
3847	21738	6507
3848	21743	6502
3849	21747	6496
3850	21751	6489
3851	21756	6483
3852	21761	6478
3853	21766	6472
3854	21769	6465
3855	21777	6460
3856	21780	6454
3857	21785	6448
3858	21796	6444
3859	21801	6438
3860	21809	6433
3861	21815	6428
3862	21820	6422
3863	21826	6416
3864	21829	6410
3865	21833	6404
3866	21837	6398
3867	21841	6392
3868	21848	6386
3869	21853	6381
3870	21868	6378
3871	21873	6372
3872	21876	6365
3873	21882	6360
3874	21886	6354
3875	21890	6347
3876	21893	6341
3877	21902	6336
3878	21907	6330
3879	21917	6326
3880	21922	6320
3881	21926	6314
3882	21933	6309
3883	21938	6303
3884	21941	6297
3885	21947	6291
3886	21955	6286
3887	21966	6282
3888	21969	6276
3889	21972	6269
3890	21976	6263
3891	21981	6257
3892	21987	6252
3893	21990	6245
3894	22000	6241
3895	22004	6235
3896	22007	6229
3897	22018	6224
3898	22022	6218
3899	22030	6213
3900	22034	6207
3901	22038	6201
3902	22045	6196
3903	22049	6190
3904	22054	6184
3905	22060	6178
3906	22063	6172
3907	22069	6166
3908	22078	6162
3909	22082	6156
3910	22087	6150
3911	22098	6145
3912	22102	6139
3913	22106	6133
3914	22114	6128
3915	22120	6123
3916	22126	6117
3917	22130	6111
3918	22139	6106
3919	22144	6101
3920	22150	6095
3921	22153	6089
3922	22157	6083
3923	22163	6077
3924	22168	6071
3925	22178	6067
3926	22182	6060
3927	22186	6054
3928	22195	6050
3929	22200	6044
3930	22209	6039
3931	22218	6034
3932	22221	6028
3933	22228	6023
3934	22233	6017
3935	22238	6011
3936	22244	6005
3937	22247	5999
3938	22252	5993
3939	22260	5988
3940	22266	5983
3941	22270	5977
3942	22282	5973
3943	22285	5967
3944	22295	5962
3945	22299	5956
3946	22303	5950
3947	22311	5945
3948	22317	5939
3949	22321	5933
3950	22327	5927
3951	22333	5922
3952	22339	5916
3953	22342	5910
3954	22347	5904
3955	22350	5898
3956	22354	5892
3957	22361	5886
3958	22365	5880
3959	22375	5876
3960	22379	5870
3961	22383	5864
3962	22389	5858
3963	22397	5853
3964	22400	5847
3965	22414	5843
3966	22417	5837
3967	22422	5831
3968	22425	5825
3969	22431	5819
3970	22436	5813
3971	22441	5807
3972	22445	5802
3973	22450	5796
3974	22455	5790
3975	22460	5784
3976	22464	5778
3977	22467	5772
3978	22474	5766
3979	22478	5760
3980	22482	5754
3981	22492	5750
3982	22497	5744
3983	22500	5738
3984	22509	5733
3985	22513	5727
3986	22518	5721
3987	22523	5715
3988	22527	5709
3989	22531	5703
3990	22539	5698
3991	22549	5693
3992	22562	5689
3993	22570	5685
3994	22576	5679
3995	22581	5673
3996	22584	5667
3997	22590	5661
3998	22593	5655
3999	22598	5649
4000	22603	5643
4001	22608	5638
4002	22614	5632
4003	22621	5627
4004	22624	5620
4005	22630	5615
4006	22635	5609
4007	22639	5603
4008	22645	5597
4009	22654	5593
4010	22657	5586
4011	22660	5580
4012	22664	5574
4013	22668	5568
4014	22674	5562
4015	22678	5556
4016	22683	5550
4017	22688	5544
4018	22693	5539
4019	22696	5533
4020	22710	5529
4021	22715	5523
4022	22722	5518
4023	22728	5512
4024	22730	5506
4025	22737	5500
4026	22742	5494
4027	22746	5488
4028	22751	5483
4029	22756	5477
4030	22761	5471
4031	22768	5466
4032	22772	5460
4033	22776	5454
4034	22779	5447
4035	22790	5443
4036	22794	5437
4037	22807	5433
4038	22810	5427
4039	22814	5421
4040	22819	5415
4041	22825	5409
4042	22835	5405
4043	22841	5399
4044	22851	5395
4045	22855	5389
4046	22859	5382
4047	22870	5378
4048	22875	5372
4049	22878	5366
4050	22889	5362
4051	22893	5356
4052	22903	5351
4053	22907	5345
4054	22911	5339
4055	22917	5333
4056	22924	5328
4057	22936	5324
4058	22941	5318
4059	22946	5312
4060	22951	5306
4061	22955	5300
4062	22958	5294
4063	22966	5289
4064	22971	5283
4065	22975	5277
4066	22978	5271
4067	22985	5266
4068	22989	5260
4069	22995	5254
4070	22999	5248
4071	23003	5242
4072	23009	5236
4073	23015	5231
4074	23019	5225
4075	23024	5219
4076	23028	5213
4077	23032	5207
4078	23040	5202
4079	23045	5196
4080	23051	5190
4081	23055	5184
4082	23059	5178
4083	23068	5174
4084	23072	5168
4085	23079	5162
4086	23083	5156
4087	23090	5151
4088	23095	5145
4089	23100	5139
4090	23105	5133
4091	23109	5127
4092	23114	5122
4093	23124	5117
4094	23131	5112
4095	23137	5106
4096	23141	5100
4097	23146	5094
4098	23150	5088
4099	23156	5083
4100	23171	5079
4101	23184	5075
4102	23188	5069
4103	23193	5063
4104	23198	5057
4105	23204	5052
4106	23209	5046
4107	23213	5040
4108	23217	5034
4109	23223	5028
4110	23230	5023
4111	23233	5017
4112	23238	5011
4113	23247	5006
4114	23251	5000
4115	23255	4994
4116	23265	4989
4117	23269	4983
4118	23279	4979
4119	23284	4973
4120	23288	4967
4121	23299	4962
4122	23304	4957
4123	23308	4951
4124	23312	4945
4125	23319	4939
4126	23327	4934
4127	23332	4928
4128	23337	4923
4129	23349	4918
4130	23352	4912
4131	23358	4906
4132	23364	4901
4133	23369	4895
4134	23379	4890
4135	23382	4884
4136	23387	4878
4137	23391	4872
4138	23399	4867
4139	23402	4861
4140	23411	4856
4141	23416	4850
4142	23421	4844
4143	23433	4840
4144	23437	4834
4145	23446	4829
4146	23449	4823
4147	23453	4817
4148	23462	4812
4149	23467	4806
4150	23470	4800
4151	23474	4794
4152	23480	4788
4153	23484	4782
4154	23489	4776
4155	23494	4771
4156	23499	4765
4157	23503	4759
4158	23509	4753
4159	23513	4748
4160	23518	4742
4161	23522	4736
4162	23526	4730
4163	23534	4725
4164	23546	4720
4165	23550	4714
4166	23558	4709
4167	23564	4703
4168	23580	4700
4169	23584	4694
4170	23593	4689
4171	23597	4683
4172	23601	4677
4173	23607	4671
4174	23610	4665
4175	23617	4660
4176	23625	4654
4177	23630	4649
4178	23633	4643
4179	23642	4637
4180	23647	4632
4181	23650	4626
4182	23656	4620
4183	23660	4614
4184	23664	4608
4185	23668	4602
4186	23672	4596
4187	23678	4590
4188	23681	4584
4189	23685	4578
4190	23696	4574
4191	23701	4568
4192	23707	4562
4193	23711	4556
4194	23715	4550
4195	23725	4546
4196	23732	4540
4197	23737	4534
4198	23741	4528
4199	23745	4522
4200	23748	4516
4201	23757	4511
4202	23765	4506
4203	23773	4501
4204	23777	4495
4205	23781	4489
4206	23787	4483
4207	23793	4478
4208	23797	4472
4209	23802	4466
4210	23806	4460
4211	23811	4454
4212	23815	4448
4213	23822	4443
4214	23827	4437
4215	23832	4431
4216	23837	4426
4217	23841	4420
4218	23846	4414
4219	23854	4409
4220	23859	4403
4221	23862	4397
4222	23867	4391
4223	23874	4386
4224	23880	4380
4225	23884	4374
4226	23891	4369
4227	23895	4363
4228	23906	4358
4229	23911	4352
4230	23916	4346
4231	23921	4341
4232	23924	4335
4233	23930	4329
4234	23938	4324
4235	23942	4318
4236	23945	4312
4237	23957	4307
4238	23961	4301
4239	23965	4295
4240	23971	4290
4241	23975	4284
4242	23978	4278
4243	23987	4272
4244	23991	4267
4245	23994	4260
4246	23999	4255
4247	24003	4249
4248	24008	4243
4249	24012	4237
4250	24019	4232
4251	24028	4226
4252	24038	4222
4253	24042	4216
4254	24048	4210
4255	24053	4204
4256	24057	4198
4257	24061	4193
4258	24073	4188
4259	24076	4182
4260	24079	4176
4261	24085	4170
4262	24091	4164
4263	24094	4158
4264	24098	4152
4265	24101	4146
4266	24109	4141
4267	24113	4135
4268	24117	4129
4269	24121	4123
4270	24128	4118
4271	24133	4112
4272	24136	4106
4273	24141	4100
4274	24145	4094
4275	24152	4089
4276	24156	4083
4277	24161	4077
4278	24172	4072
4279	24176	4067
4280	24180	4061
4281	24186	4055
4282	24191	4049
4283	24198	4044
4284	24207	4039
4285	24213	4033
4286	24217	4027
4287	24221	4021
4288	24225	4015
4289	24232	4010
4290	24237	4004
4291	24241	3998
4292	24247	3993
4293	24252	3987
4294	24255	3981
4295	24261	3975
4296	24268	3970
4297	24272	3964
4298	24276	3958
4299	24284	3953
4300	24289	3947
4301	24292	3941
4302	24298	3935
4303	24303	3930
4304	24307	3924
4305	24316	3919
4306	24321	3913
4307	24332	3908
4308	24339	3903
4309	24342	3897
4310	24346	3891
4311	24352	3885
4312	24356	3879
4313	24361	3873
4314	24365	3867
4315	24368	3861
4316	24373	3856
4317	24376	3850
4318	24380	3844
4319	24388	3838
4320	24394	3833
4321	24398	3827
4322	24404	3821
4323	24413	3816
4324	24417	3810
4325	24420	3804
4326	24426	3799
4327	24430	3793
4328	24434	3787
4329	24438	3781
4330	24443	3775
4331	24448	3769
4332	24453	3764
4333	24460	3758
4334	24466	3753
4335	24469	3747
4336	24478	3742
4337	24482	3736
4338	24486	3730
4339	24494	3725
4340	24498	3719
4341	24502	3713
4342	24506	3707
4343	24511	3701
4344	24515	3695
4345	24520	3689
4346	24524	3684
4347	24528	3678
4348	24532	3672
4349	24535	3666
4350	24548	3661
4351	24553	3655
4352	24567	3651
4353	24572	3645
4354	24578	3640
4355	24584	3634
4356	24588	3628
4357	24592	3622
4358	24601	3617
4359	24606	3611
4360	24611	3606
4361	24620	3601
4362	24624	3595
4363	24629	3589
4364	24635	3583
4365	24641	3578
4366	24645	3572
4367	24649	3566
4368	24653	3560
4369	24658	3554
4370	24662	3548
4371	24666	3543
4372	24671	3537
4373	24676	3531
4374	24683	3526
4375	24686	3520
4376	24691	3514
4377	24694	3508
4378	24701	3503
4379	24706	3497
4380	24718	3492
4381	24726	3487
4382	24735	3482
4383	24739	3476
4384	24750	3471
4385	24754	3465
4386	24758	3459
4387	24766	3454
4388	24770	3448
4389	24774	3442
4390	24780	3436
4391	24785	3431
4392	24789	3425
4393	24792	3419
4394	24797	3413
4395	24801	3407
4396	24805	3401
4397	24808	3395
4398	24818	3390
4399	24822	3384
4400	24826	3379
4401	24830	3373
4402	24838	3367
4403	24842	3361
4404	24847	3356
4405	24850	3350
4406	24858	3344
4407	24861	3338
4408	24865	3333
4409	24873	3327
4410	24876	3321
4411	24880	3315
4412	24886	3310
4413	24891	3304
4414	24896	3298
4415	24900	3293
4416	24923	3289
4417	24933	3284
4418	24938	3278
4419	24943	3273
4420	24947	3267
4421	24953	3261
4422	24958	3255
4423	24963	3250
4424	24967	3244
4425	24973	3238
4426	24976	3232
4427	24980	3226
4428	24985	3221
4429	24990	3215
4430	24995	3209
4431	25001	3204
4432	25005	3198
4433	25011	3192
4434	25017	3187
4435	25021	3181
4436	25026	3175
4437	25030	3169
4438	25035	3164
4439	25041	3158
4440	25045	3152
4441	25058	3147
4442	25062	3141
4443	25070	3136
4444	25074	3130
4445	25078	3124
4446	25082	3119
4447	25086	3113
4448	25090	3107
4449	25093	3101
4450	25103	3096
4451	25107	3090
4452	25111	3084
4453	25117	3079
4454	25122	3073
4455	25126	3067
4456	25137	3062
4457	25142	3056
4458	25144	3050
4459	25153	3045
4460	25157	3039
4461	25161	3033
4462	25172	3028
4463	25177	3023
4464	25184	3017
4465	25187	3011
4466	25192	3005
4467	25198	3000
4468	25202	2994
4469	25207	2988
4470	25210	2982
4471	25215	2977
4472	25220	2971
4473	25224	2965
4474	25237	2960
4475	25241	2955
4476	25246	2949
4477	25252	2943
4478	25257	2937
4479	25260	2932
4480	25266	2926
4481	25272	2920
4482	25277	2915
4483	25281	2909
4484	25285	2903
4485	25292	2897
4486	25297	2892
4487	25302	2886
4488	25307	2880
4489	25312	2875
4490	25317	2869
4491	25322	2863
4492	25326	2857
4493	25332	2852
4494	25337	2846
4495	25341	2840
4496	25344	2834
4497	25348	2829
4498	25352	2823
4499	25357	2817
4500	25360	2811
4501	25364	2805
4502	25374	2800
4503	25377	2794
4504	25382	2788
4505	25390	2783
4506	25395	2777
4507	25399	2772
4508	25404	2766
4509	25408	2760
4510	25412	2754
4511	25417	2749
4512	25424	2743
4513	25428	2737
4514	25432	2731
4515	25437	2726
4516	25440	2720
4517	25446	2714
4518	25450	2708
4519	25455	2703
4520	25463	2697
4521	25467	2692
4522	25470	2686
4523	25475	2680
4524	25478	2674
4525	25482	2668
4526	25487	2663
4527	25495	2657
4528	25500	2651
4529	25506	2646
4530	25510	2640
4531	25513	2634
4532	25519	2629
4533	25527	2623
4534	25532	2617
4535	25535	2612
4536	25539	2606
4537	25558	2602
4538	25574	2597
4539	25580	2591
4540	25585	2586
4541	25589	2580
4542	25593	2574
4543	25596	2568
4544	25606	2563
4545	25620	2558
4546	25626	2553
4547	25630	2547
4548	25635	2541
4549	25639	2535
4550	25645	2530
4551	25650	2524
4552	25656	2518
4553	25660	2513
4554	25670	2507
4555	25677	2502
4556	25686	2497
4557	25691	2491
4558	25696	2485
4559	25701	2479
4560	25709	2474
4561	25715	2468
4562	25720	2463
4563	25724	2457
4564	25730	2451
4565	25737	2446
4566	25741	2440
4567	25753	2435
4568	25765	2430
4569	25771	2424
4570	25777	2419
4571	25788	2414
4572	25794	2408
4573	25804	2403
4574	25809	2397
4575	25815	2391
4576	25822	2386
4577	25826	2380
4578	25835	2375
4579	25840	2369
4580	25845	2363
4581	25851	2358
4582	25855	2352
4583	25859	2346
4584	25865	2341
4585	25883	2336
4586	25889	2331
4587	25902	2326
4588	25906	2320
4589	25913	2314
4590	25920	2309
4591	25934	2304
4592	25940	2298
4593	25950	2293
4594	25957	2287
4595	25961	2282
4596	25969	2276
4597	25974	2270
4598	25981	2265
4599	25987	2259
4600	25990	2253
4601	25997	2248
4602	26004	2242
4603	26014	2237
4604	26027	2232
4605	26032	2226
4606	26048	2222
4607	26053	2216
4608	26061	2210
4609	26067	2205
4610	26074	2199
4611	26080	2194
4612	26085	2188
4613	26089	2182
4614	26098	2177
4615	26106	2171
4616	26115	2166
4617	26122	2160
4618	26129	2155
4619	26139	2149
4620	26144	2144
4621	26149	2138
4622	26153	2132
4623	26160	2127
4624	26172	2122
4625	26183	2116
4626	26189	2111
4627	26196	2105
4628	26207	2100
4629	26213	2094
4630	26227	2089
4631	26237	2084
4632	26243	2078
4633	26252	2073
4634	26257	2067
4635	26264	2062
4636	26267	2056
4637	26274	2050
4638	26281	2045
4639	26284	2039
4640	26293	2033
4641	26301	2028
4642	26307	2022
4643	26313	2017
4644	26318	2011
4645	26323	2005
4646	26338	2000
4647	26345	1995
4648	26352	1989
4649	26357	1983
4650	26361	1978
4651	26369	1972
4652	26374	1966
4653	26380	1961
4654	26383	1955
4655	26405	1950
4656	26409	1945
4657	26415	1939
4658	26423	1933
4659	26430	1928
4660	26434	1922
4661	26439	1916
4662	26448	1911
4663	26460	1906
4664	26468	1900
4665	26473	1895
4666	26477	1889
4667	26482	1883
4668	26486	1877
4669	26490	1871
4670	26495	1866
4671	26499	1860
4672	26503	1854
4673	26506	1848
4674	26508	1842
4675	26513	1837
4676	26517	1831
4677	26521	1825
4678	26529	1820
4679	26533	1814
4680	26536	1808
4681	26543	1802
4682	26547	1797
4683	26551	1791
4684	26555	1785
4685	26560	1779
4686	26569	1774
4687	26574	1768
4688	26579	1762
4689	26589	1757
4690	26594	1751
4691	26599	1746
4692	26603	1740
4693	26609	1734
4694	26615	1729
4695	26619	1723
4696	26622	1717
4697	26631	1711
4698	26635	1706
4699	26639	1700
4700	26644	1694
4701	26656	1689
4702	26664	1683
4703	26669	1678
4704	26673	1672
4705	26678	1666
4706	26689	1661
4707	26695	1655
4708	26699	1649
4709	26703	1644
4710	26707	1638
4711	26712	1632
4712	26718	1627
4713	26724	1621
4714	26729	1615
4715	26734	1609
4716	26738	1604
4717	26745	1598
4718	26750	1592
4719	26755	1587
4720	26767	1581
4721	26771	1576
4722	26776	1570
4723	26786	1565
4724	26790	1559
4725	26797	1553
4726	26802	1547
4727	26809	1542
4728	26813	1536
4729	26817	1530
4730	26821	1525
4731	26826	1519
4732	26832	1513
4733	26839	1508
4734	26843	1502
4735	26856	1497
4736	26873	1492
4737	26880	1486
4738	26892	1481
4739	26896	1475
4740	26901	1469
4741	26906	1463
4742	26912	1458
4743	26916	1452
4744	26920	1446
4745	26925	1441
4746	26930	1435
4747	26933	1429
4748	26937	1423
4749	26945	1418
4750	26949	1412
4751	26953	1406
4752	26958	1400
4753	26963	1395
4754	26968	1389
4755	26972	1383
4756	26975	1377
4757	26981	1372
4758	26987	1366
4759	26992	1360
4760	26995	1355
4761	27000	1349
4762	27011	1344
4763	27014	1338
4764	27021	1332
4765	27026	1326
4766	27030	1321
4767	27034	1315
4768	27038	1309
4769	27042	1303
4770	27047	1298
4771	27051	1292
4772	27055	1286
4773	27061	1281
4774	27064	1275
4775	27070	1269
4776	27075	1263
4777	27079	1258
4778	27087	1252
4779	27090	1246
4780	27093	1241
4781	27103	1235
4782	27107	1229
4783	27111	1224
4784	27115	1218
4785	27119	1212
4786	27124	1206
4787	27127	1201
4788	27131	1195
4789	27135	1189
4790	27141	1184
4791	27145	1178
4792	27149	1172
